#observed;actual;antenna;datetime
0;0;42;02/11/15 11:12 PM
0;2;42;02/11/15 11:13 PM
0;0;42;02/11/15 11:14 PM
0;1;42;02/11/15 11:15 PM
0;0;42;02/11/15 11:16 PM
0;0;42;02/11/15 11:17 PM
0;1;42;02/11/15 11:18 PM
0;1;42;02/11/15 11:19 PM
0;0;42;02/11/15 11:20 PM
0;1;42;02/11/15 11:21 PM
0;0;42;02/11/15 11:22 PM
0;0;42;02/11/15 11:23 PM
0;0;42;02/11/15 11:24 PM
0;0;42;02/11/15 11:25 PM
0;0;42;02/11/15 11:26 PM
0;0;42;02/11/15 11:27 PM
0;0;42;02/11/15 11:28 PM
0;0;42;02/11/15 11:29 PM
0;0;42;02/11/15 11:30 PM
0;0;42;02/11/15 11:31 PM
0;0;42;02/11/15 11:32 PM
0;0;42;02/11/15 11:33 PM
0;0;42;02/11/15 11:34 PM
0;0;42;02/11/15 11:35 PM
0;0;42;02/11/15 11:36 PM
0;0;42;02/11/15 11:37 PM
0;1;42;02/11/15 11:38 PM
0;1;42;02/11/15 11:39 PM
0;0;42;02/11/15 11:40 PM
0;0;42;02/11/15 11:41 PM
0;2;42;02/11/15 11:42 PM
0;2;42;02/11/15 11:43 PM
0;1;42;02/11/15 11:44 PM
0;2;42;02/11/15 11:45 PM
0;0;42;02/11/15 11:46 PM
0;1;42;02/11/15 11:47 PM
0;2;42;02/11/15 11:48 PM
0;1;42;02/11/15 11:49 PM
0;0;42;02/11/15 11:50 PM
0;1;42;02/11/15 11:51 PM
0;1;42;02/11/15 11:52 PM
0;0;42;02/11/15 11:53 PM
0;2;42;02/11/15 11:54 PM
0;1;42;02/11/15 11:55 PM
0;0;42;02/11/15 11:56 PM
0;1;42;02/11/15 11:57 PM
0;1;42;02/11/15 11:58 PM
0;2;42;02/11/15 11:59 PM
0;0;42;02/12/15 12:00 AM
0;1;42;02/12/15 12:01 AM
0;0;42;02/12/15 12:02 AM
0;1;42;02/12/15 12:03 AM
0;0;42;02/12/15 12:04 AM
0;0;42;02/12/15 12:05 AM
0;1;42;02/12/15 12:06 AM
0;1;42;02/12/15 12:07 AM
0;1;42;02/12/15 12:08 AM
0;0;42;02/12/15 12:09 AM
0;2;42;02/12/15 12:10 AM
0;2;42;02/12/15 12:11 AM
0;0;42;02/12/15 12:12 AM
0;0;42;02/12/15 12:13 AM
0;1;42;02/12/15 12:14 AM
0;0;42;02/12/15 12:15 AM
0;1;42;02/12/15 12:16 AM
0;0;42;02/12/15 12:17 AM
0;0;42;02/12/15 12:18 AM
0;2;42;02/12/15 12:19 AM
0;0;42;02/12/15 12:20 AM
0;3;42;02/12/15 12:21 AM
44;49;42;02/12/15 12:22 AM
60;60;42;02/12/15 12:23 AM
60;61;42;02/12/15 12:24 AM
60;61;42;02/12/15 12:25 AM
55;56;42;02/12/15 12:26 AM
59;60;42;02/12/15 12:27 AM
59;59;42;02/12/15 12:28 AM
60;60;42;02/12/15 12:29 AM
58;58;42;02/12/15 12:30 AM
59;59;42;02/12/15 12:31 AM
59;60;42;02/12/15 12:32 AM
60;60;42;02/12/15 12:33 AM
56;59;42;02/12/15 12:34 AM
60;63;42;02/12/15 12:35 AM
60;61;42;02/12/15 12:36 AM
60;62;42;02/12/15 12:37 AM
59;59;42;02/12/15 12:38 AM
60;60;42;02/12/15 12:39 AM
59;60;42;02/12/15 12:40 AM
59;61;42;02/12/15 12:41 AM
59;60;42;02/12/15 12:42 AM
60;61;42;02/12/15 12:43 AM
60;60;42;02/12/15 12:44 AM
61;62;42;02/12/15 12:45 AM
58;61;42;02/12/15 12:46 AM
55;60;42;02/12/15 12:47 AM
50;60;42;02/12/15 12:48 AM
36;61;42;02/12/15 12:49 AM
48;60;42;02/12/15 12:50 AM
58;60;42;02/12/15 12:51 AM
61;61;42;02/12/15 12:52 AM
59;61;42;02/12/15 12:53 AM
61;61;42;02/12/15 12:54 AM
59;61;42;02/12/15 12:55 AM
60;60;42;02/12/15 12:56 AM
60;60;42;02/12/15 12:57 AM
56;56;42;02/12/15 12:58 AM
60;61;42;02/12/15 12:59 AM
60;61;42;02/12/15 01:00 AM
60;60;42;02/12/15 01:01 AM
61;62;42;02/12/15 01:02 AM
59;59;42;02/12/15 01:03 AM
60;60;42;02/12/15 01:04 AM
60;60;42;02/12/15 01:05 AM
60;61;42;02/12/15 01:06 AM
60;60;42;02/12/15 01:07 AM
60;60;42;02/12/15 01:08 AM
60;61;42;02/12/15 01:09 AM
61;61;42;02/12/15 01:10 AM
58;60;42;02/12/15 01:11 AM
60;63;42;02/12/15 01:12 AM
55;59;42;02/12/15 01:13 AM
42;59;42;02/12/15 01:14 AM
51;60;42;02/12/15 01:15 AM
54;61;42;02/12/15 01:16 AM
26;58;42;02/12/15 01:17 AM
31;58;42;02/12/15 01:18 AM
38;62;42;02/12/15 01:19 AM
28;59;42;02/12/15 01:20 AM
39;61;42;02/12/15 01:21 AM
59;60;42;02/12/15 01:22 AM
60;60;42;02/12/15 01:23 AM
57;59;42;02/12/15 01:24 AM
59;59;42;02/12/15 01:25 AM
60;60;42;02/12/15 01:26 AM
61;61;42;02/12/15 01:27 AM
57;57;42;02/12/15 01:28 AM
36;60;42;02/12/15 01:29 AM
59;60;42;02/12/15 01:30 AM
60;60;42;02/12/15 01:31 AM
60;62;42;02/12/15 01:32 AM
59;61;42;02/12/15 01:33 AM
60;61;42;02/12/15 01:34 AM
60;62;42;02/12/15 01:35 AM
60;60;42;02/12/15 01:36 AM
61;61;42;02/12/15 01:37 AM
59;61;42;02/12/15 01:38 AM
59;63;42;02/12/15 01:39 AM
59;59;42;02/12/15 01:40 AM
59;59;42;02/12/15 01:41 AM
59;59;42;02/12/15 01:42 AM
29;58;42;02/12/15 01:43 AM
36;59;42;02/12/15 01:44 AM
22;61;42;02/12/15 01:45 AM
21;61;42;02/12/15 01:46 AM
10;63;42;02/12/15 01:47 AM
53;61;42;02/12/15 01:48 AM
51;61;42;02/12/15 01:49 AM
59;59;42;02/12/15 01:50 AM
60;61;42;02/12/15 01:51 AM
57;57;42;02/12/15 01:52 AM
30;60;42;02/12/15 01:53 AM
21;61;42;02/12/15 01:54 AM
8;59;42;02/12/15 01:55 AM
12;61;42;02/12/15 01:56 AM
12;59;42;02/12/15 01:57 AM
0;62;42;02/12/15 01:58 AM
46;60;42;02/12/15 01:59 AM
59;60;42;02/12/15 02:00 AM
59;60;42;02/12/15 02:01 AM
61;61;42;02/12/15 02:02 AM
59;60;42;02/12/15 02:03 AM
60;60;42;02/12/15 02:04 AM
60;60;42;02/12/15 02:05 AM
59;63;42;02/12/15 02:06 AM
60;60;42;02/12/15 02:07 AM
60;61;42;02/12/15 02:08 AM
60;64;42;02/12/15 02:09 AM
60;62;42;02/12/15 02:10 AM
61;61;42;02/12/15 02:11 AM
59;61;42;02/12/15 02:12 AM
55;55;42;02/12/15 02:13 AM
57;58;42;02/12/15 02:14 AM
39;59;42;02/12/15 02:15 AM
56;57;42;02/12/15 02:16 AM
59;59;42;02/12/15 02:17 AM
60;60;42;02/12/15 02:18 AM
61;61;42;02/12/15 02:19 AM
59;59;42;02/12/15 02:20 AM
60;60;42;02/12/15 02:21 AM
59;61;42;02/12/15 02:22 AM
60;60;42;02/12/15 02:23 AM
60;61;42;02/12/15 02:24 AM
60;60;42;02/12/15 02:25 AM
60;60;42;02/12/15 02:26 AM
60;61;42;02/12/15 02:27 AM
60;61;42;02/12/15 02:28 AM
61;63;42;02/12/15 02:29 AM
59;60;42;02/12/15 02:30 AM
60;61;42;02/12/15 02:31 AM
55;57;42;02/12/15 02:32 AM
60;60;42;02/12/15 02:33 AM
60;60;42;02/12/15 02:34 AM
53;53;42;02/12/15 02:35 AM
6;6;42;02/12/15 02:36 AM
3;25;42;02/12/15 02:37 AM
1;25;42;02/12/15 02:38 AM
3;18;42;02/12/15 02:39 AM
12;23;42;02/12/15 02:40 AM
17;22;42;02/12/15 02:41 AM
17;45;42;02/12/15 02:42 AM
0;29;42;02/12/15 02:43 AM
0;35;42;02/12/15 02:44 AM
26;40;42;02/12/15 02:45 AM
48;55;42;02/12/15 02:46 AM
60;61;42;02/12/15 02:47 AM
60;60;42;02/12/15 02:48 AM
59;60;42;02/12/15 02:49 AM
59;60;42;02/12/15 02:50 AM
59;61;42;02/12/15 02:51 AM
61;61;42;02/12/15 02:52 AM
59;60;42;02/12/15 02:53 AM
60;60;42;02/12/15 02:54 AM
60;60;42;02/12/15 02:55 AM
60;60;42;02/12/15 02:56 AM
60;60;42;02/12/15 02:57 AM
58;60;42;02/12/15 02:58 AM
59;61;42;02/12/15 02:59 AM
26;60;42;02/12/15 03:00 AM
23;60;42;02/12/15 03:01 AM
21;59;42;02/12/15 03:02 AM
37;60;42;02/12/15 03:03 AM
54;62;42;02/12/15 03:04 AM
56;60;42;02/12/15 03:05 AM
37;59;42;02/12/15 03:06 AM
49;62;42;02/12/15 03:07 AM
38;61;42;02/12/15 03:08 AM
60;60;42;02/12/15 03:09 AM
60;60;42;02/12/15 03:10 AM
61;61;42;02/12/15 03:11 AM
60;60;42;02/12/15 03:12 AM
57;59;42;02/12/15 03:13 AM
60;60;42;02/12/15 03:14 AM
59;59;42;02/12/15 03:15 AM
60;60;42;02/12/15 03:16 AM
60;60;42;02/12/15 03:17 AM
60;60;42;02/12/15 03:18 AM
60;60;42;02/12/15 03:19 AM
60;60;42;02/12/15 03:20 AM
60;61;42;02/12/15 03:21 AM
57;58;42;02/12/15 03:22 AM
59;59;42;02/12/15 03:23 AM
55;57;42;02/12/15 03:24 AM
56;56;42;02/12/15 03:25 AM
55;56;42;02/12/15 03:26 AM
60;60;42;02/12/15 03:27 AM
59;59;42;02/12/15 03:28 AM
50;61;42;02/12/15 03:29 AM
58;60;42;02/12/15 03:30 AM
59;62;42;02/12/15 03:31 AM
56;59;42;02/12/15 03:32 AM
61;62;42;02/12/15 03:33 AM
58;58;42;02/12/15 03:34 AM
57;63;42;02/12/15 03:35 AM
44;64;42;02/12/15 03:36 AM
55;61;42;02/12/15 03:37 AM
59;61;42;02/12/15 03:38 AM
57;60;42;02/12/15 03:39 AM
51;60;42;02/12/15 03:40 AM
56;61;42;02/12/15 03:41 AM
40;60;42;02/12/15 03:42 AM
40;61;42;02/12/15 03:43 AM
58;60;42;02/12/15 03:44 AM
56;60;42;02/12/15 03:45 AM
60;61;42;02/12/15 03:46 AM
60;60;42;02/12/15 03:47 AM
58;58;42;02/12/15 03:48 AM
59;60;42;02/12/15 03:49 AM
59;60;42;02/12/15 03:50 AM
46;61;42;02/12/15 03:51 AM
52;56;42;02/12/15 03:52 AM
51;51;42;02/12/15 03:53 AM
34;59;42;02/12/15 03:54 AM
54;55;42;02/12/15 03:55 AM
56;59;42;02/12/15 03:56 AM
60;61;42;02/12/15 03:57 AM
60;65;42;02/12/15 03:58 AM
59;62;42;02/12/15 03:59 AM
57;57;42;02/12/15 04:00 AM
39;41;42;02/12/15 04:01 AM
49;49;42;02/12/15 04:02 AM
61;62;42;02/12/15 04:03 AM
59;62;42;02/12/15 04:04 AM
60;60;42;02/12/15 04:05 AM
60;60;42;02/12/15 04:06 AM
60;60;42;02/12/15 04:07 AM
59;60;42;02/12/15 04:08 AM
60;61;42;02/12/15 04:09 AM
60;60;42;02/12/15 04:10 AM
61;61;42;02/12/15 04:11 AM
60;60;42;02/12/15 04:12 AM
60;61;42;02/12/15 04:13 AM
60;61;42;02/12/15 04:14 AM
60;62;42;02/12/15 04:15 AM
60;64;42;02/12/15 04:16 AM
60;60;42;02/12/15 04:17 AM
59;60;42;02/12/15 04:18 AM
61;61;42;02/12/15 04:19 AM
58;60;42;02/12/15 04:20 AM
60;61;42;02/12/15 04:21 AM
56;56;42;02/12/15 04:22 AM
58;62;42;02/12/15 04:23 AM
18;55;42;02/12/15 04:24 AM
44;61;42;02/12/15 04:25 AM
59;59;42;02/12/15 04:26 AM
19;47;42;02/12/15 04:27 AM
5;17;42;02/12/15 04:28 AM
1;32;42;02/12/15 04:29 AM
39;46;42;02/12/15 04:30 AM
22;22;42;02/12/15 04:31 AM
15;15;42;02/12/15 04:32 AM
9;12;42;02/12/15 04:33 AM
14;34;42;02/12/15 04:34 AM
18;35;42;02/12/15 04:35 AM
48;49;42;02/12/15 04:36 AM
55;57;42;02/12/15 04:37 AM
58;59;42;02/12/15 04:38 AM
60;61;42;02/12/15 04:39 AM
60;60;42;02/12/15 04:40 AM
58;58;42;02/12/15 04:41 AM
57;57;42;02/12/15 04:42 AM
56;56;42;02/12/15 04:43 AM
59;59;42;02/12/15 04:44 AM
60;60;42;02/12/15 04:45 AM
57;59;42;02/12/15 04:46 AM
59;61;42;02/12/15 04:47 AM
60;60;42;02/12/15 04:48 AM
60;60;42;02/12/15 04:49 AM
52;53;42;02/12/15 04:50 AM
60;60;42;02/12/15 04:51 AM
59;60;42;02/12/15 04:52 AM
60;61;42;02/12/15 04:53 AM
61;61;42;02/12/15 04:54 AM
59;61;42;02/12/15 04:55 AM
57;57;42;02/12/15 04:56 AM
56;57;42;02/12/15 04:57 AM
60;61;42;02/12/15 04:58 AM
59;60;42;02/12/15 04:59 AM
60;61;42;02/12/15 05:00 AM
60;60;42;02/12/15 05:01 AM
59;59;42;02/12/15 05:02 AM
60;60;42;02/12/15 05:03 AM
59;59;42;02/12/15 05:04 AM
60;61;42;02/12/15 05:05 AM
60;62;42;02/12/15 05:06 AM
60;61;42;02/12/15 05:07 AM
54;54;42;02/12/15 05:08 AM
55;56;42;02/12/15 05:09 AM
58;59;42;02/12/15 05:10 AM
59;60;42;02/12/15 05:11 AM
59;61;42;02/12/15 05:12 AM
48;60;42;02/12/15 05:13 AM
50;60;42;02/12/15 05:14 AM
47;63;42;02/12/15 05:15 AM
44;60;42;02/12/15 05:16 AM
58;58;42;02/12/15 05:17 AM
59;61;42;02/12/15 05:18 AM
61;61;42;02/12/15 05:19 AM
58;60;42;02/12/15 05:20 AM
61;61;42;02/12/15 05:21 AM
60;60;42;02/12/15 05:22 AM
60;61;42;02/12/15 05:23 AM
60;60;42;02/12/15 05:24 AM
60;64;42;02/12/15 05:25 AM
59;60;42;02/12/15 05:26 AM
60;60;42;02/12/15 05:27 AM
61;61;42;02/12/15 05:28 AM
60;60;42;02/12/15 05:29 AM
60;60;42;02/12/15 05:30 AM
60;61;42;02/12/15 05:31 AM
60;60;42;02/12/15 05:32 AM
59;62;42;02/12/15 05:33 AM
59;60;42;02/12/15 05:34 AM
59;60;42;02/12/15 05:35 AM
60;61;42;02/12/15 05:36 AM
57;59;42;02/12/15 05:37 AM
61;61;42;02/12/15 05:38 AM
58;59;42;02/12/15 05:39 AM
60;63;42;02/12/15 05:40 AM
57;61;42;02/12/15 05:41 AM
46;61;42;02/12/15 05:42 AM
55;62;42;02/12/15 05:43 AM
38;60;42;02/12/15 05:44 AM
52;61;42;02/12/15 05:45 AM
52;60;42;02/12/15 05:46 AM
55;62;42;02/12/15 05:47 AM
40;61;42;02/12/15 05:48 AM
12;61;42;02/12/15 05:49 AM
8;60;42;02/12/15 05:50 AM
38;60;42;02/12/15 05:51 AM
58;60;42;02/12/15 05:52 AM
58;61;42;02/12/15 05:53 AM
60;60;42;02/12/15 05:54 AM
59;61;42;02/12/15 05:55 AM
60;61;42;02/12/15 05:56 AM
39;43;42;02/12/15 05:57 AM
19;19;42;02/12/15 05:58 AM
7;7;42;02/12/15 05:59 AM
8;8;42;02/12/15 06:00 AM
18;18;42;02/12/15 06:01 AM
21;39;42;02/12/15 06:02 AM
59;61;42;02/12/15 06:03 AM
59;59;42;02/12/15 06:04 AM
60;61;42;02/12/15 06:05 AM
59;59;42;02/12/15 06:06 AM
59;61;42;02/12/15 06:07 AM
60;61;42;02/12/15 06:08 AM
60;61;42;02/12/15 06:09 AM
59;60;42;02/12/15 06:10 AM
61;64;42;02/12/15 06:11 AM
59;59;42;02/12/15 06:12 AM
61;63;42;02/12/15 06:13 AM
60;60;42;02/12/15 06:14 AM
60;63;42;02/12/15 06:15 AM
60;60;42;02/12/15 06:16 AM
60;61;42;02/12/15 06:17 AM
60;60;42;02/12/15 06:18 AM
60;62;42;02/12/15 06:19 AM
59;59;42;02/12/15 06:20 AM
61;61;42;02/12/15 06:21 AM
60;61;42;02/12/15 06:22 AM
59;60;42;02/12/15 06:23 AM
60;60;42;02/12/15 06:24 AM
60;60;42;02/12/15 06:25 AM
60;61;42;02/12/15 06:26 AM
60;60;42;02/12/15 06:27 AM
60;62;42;02/12/15 06:28 AM
60;62;42;02/12/15 06:29 AM
60;62;42;02/12/15 06:30 AM
60;60;42;02/12/15 06:31 AM
59;59;42;02/12/15 06:32 AM
60;60;42;02/12/15 06:33 AM
58;59;42;02/12/15 06:34 AM
59;59;42;02/12/15 06:35 AM
56;57;42;02/12/15 06:36 AM
59;59;42;02/12/15 06:37 AM
61;61;42;02/12/15 06:38 AM
60;61;42;02/12/15 06:39 AM
60;61;42;02/12/15 06:40 AM
56;56;42;02/12/15 06:41 AM
60;60;42;02/12/15 06:42 AM
60;60;42;02/12/15 06:43 AM
60;61;42;02/12/15 06:44 AM
59;61;42;02/12/15 06:45 AM
61;61;42;02/12/15 06:46 AM
55;57;42;02/12/15 06:47 AM
61;62;42;02/12/15 06:48 AM
56;56;42;02/12/15 06:49 AM
56;56;42;02/12/15 06:50 AM
59;61;42;02/12/15 06:51 AM
60;62;42;02/12/15 06:52 AM
60;61;42;02/12/15 06:53 AM
59;60;42;02/12/15 06:54 AM
61;61;42;02/12/15 06:55 AM
60;60;42;02/12/15 06:56 AM
59;63;42;02/12/15 06:57 AM
60;60;42;02/12/15 06:58 AM
60;63;42;02/12/15 06:59 AM
58;60;42;02/12/15 07:00 AM
59;59;42;02/12/15 07:01 AM
42;51;42;02/12/15 07:02 AM
26;56;42;02/12/15 07:03 AM
38;51;42;02/12/15 07:04 AM
16;20;42;02/12/15 07:05 AM
4;4;42;02/12/15 07:06 AM
7;11;42;02/12/15 07:07 AM
20;34;42;02/12/15 07:08 AM
41;47;42;02/12/15 07:09 AM
6;34;42;02/12/15 07:10 AM
20;51;42;02/12/15 07:11 AM
47;51;42;02/12/15 07:12 AM
26;61;42;02/12/15 07:13 AM
17;60;42;02/12/15 07:14 AM
10;61;42;02/12/15 07:15 AM
34;38;42;02/12/15 07:16 AM
0;1;42;02/12/15 07:17 AM
0;0;42;02/12/15 07:18 AM
0;0;42;02/12/15 07:19 AM
0;1;42;02/12/15 07:20 AM
0;2;42;02/12/15 07:21 AM
0;1;42;02/12/15 07:22 AM
0;0;42;02/12/15 07:23 AM
0;0;42;02/12/15 07:24 AM
0;1;42;02/12/15 07:25 AM
0;0;42;02/12/15 07:26 AM
0;0;42;02/12/15 07:27 AM
0;1;42;02/12/15 07:28 AM
0;0;42;02/12/15 07:29 AM
0;3;42;02/12/15 07:30 AM
0;1;42;02/12/15 07:31 AM
0;0;42;02/12/15 07:32 AM
0;1;42;02/12/15 07:33 AM
0;1;42;02/12/15 07:34 AM
0;0;42;02/12/15 07:35 AM
0;0;42;02/12/15 07:36 AM
0;0;42;02/12/15 07:37 AM
0;0;42;02/12/15 07:38 AM
0;0;42;02/12/15 07:39 AM
0;1;42;02/12/15 07:40 AM
0;1;42;02/12/15 07:41 AM
0;0;42;02/12/15 07:42 AM
0;1;42;02/12/15 07:43 AM
0;0;42;02/12/15 07:44 AM
0;0;42;02/12/15 07:45 AM
0;0;42;02/12/15 07:46 AM
0;1;42;02/12/15 07:47 AM
0;2;42;02/12/15 07:48 AM
0;0;42;02/12/15 07:49 AM
0;2;42;02/12/15 07:50 AM
0;0;42;02/12/15 07:51 AM
0;0;42;02/12/15 07:52 AM
0;0;42;02/12/15 07:53 AM
0;0;42;02/12/15 07:54 AM
0;0;42;02/12/15 07:55 AM
0;1;42;02/12/15 07:56 AM
0;0;42;02/12/15 07:57 AM
0;0;42;02/12/15 07:58 AM
0;0;42;02/12/15 07:59 AM
0;0;42;02/12/15 08:00 AM
0;1;42;02/12/15 08:01 AM
0;2;42;02/12/15 08:02 AM
0;1;42;02/12/15 08:03 AM
0;0;42;02/12/15 08:04 AM
0;1;42;02/12/15 08:05 AM
0;0;42;02/12/15 08:06 AM
0;0;42;02/12/15 08:07 AM
0;0;42;02/12/15 08:08 AM
0;3;42;02/12/15 08:09 AM
0;2;42;02/12/15 08:10 AM
0;0;42;02/12/15 08:11 AM
0;0;42;02/12/15 08:12 AM
0;1;42;02/12/15 08:13 AM
0;0;42;02/12/15 08:14 AM
0;0;42;02/12/15 08:15 AM
0;0;42;02/12/15 08:16 AM
0;0;42;02/12/15 08:17 AM
0;1;42;02/12/15 08:18 AM
0;0;42;02/12/15 08:19 AM
0;0;42;02/12/15 08:20 AM
0;0;42;02/12/15 08:21 AM
0;1;42;02/12/15 08:22 AM
0;0;42;02/12/15 08:23 AM
0;0;42;02/12/15 08:24 AM
0;2;42;02/12/15 08:25 AM
0;0;42;02/12/15 08:26 AM
0;1;42;02/12/15 08:27 AM
0;0;42;02/12/15 08:28 AM
0;0;42;02/12/15 08:29 AM
0;0;42;02/12/15 08:30 AM
0;0;42;02/12/15 08:31 AM
0;0;42;02/12/15 08:32 AM
0;2;42;02/12/15 08:33 AM
0;1;42;02/12/15 08:34 AM
0;0;42;02/12/15 08:35 AM
0;0;42;02/12/15 08:36 AM
0;1;42;02/12/15 08:37 AM
0;0;42;02/12/15 08:38 AM
0;1;42;02/12/15 08:39 AM
0;0;42;02/12/15 08:40 AM
0;0;42;02/12/15 08:41 AM
0;0;42;02/12/15 08:42 AM
0;0;42;02/12/15 08:43 AM
0;0;42;02/12/15 08:44 AM
0;1;42;02/12/15 08:45 AM
0;1;42;02/12/15 08:46 AM
0;0;42;02/12/15 08:47 AM
0;0;42;02/12/15 08:48 AM
0;1;42;02/12/15 08:49 AM
0;0;42;02/12/15 08:50 AM
0;0;42;02/12/15 08:51 AM
0;0;42;02/12/15 08:52 AM
0;0;42;02/12/15 08:53 AM
0;0;42;02/12/15 08:54 AM
0;1;42;02/12/15 08:55 AM
0;1;42;02/12/15 08:56 AM
0;1;42;02/12/15 08:57 AM
0;0;42;02/12/15 08:58 AM
0;0;42;02/12/15 08:59 AM
0;1;42;02/12/15 09:00 AM
0;0;42;02/12/15 09:01 AM
0;0;42;02/12/15 09:02 AM
28;29;42;02/12/15 09:03 AM
59;59;42;02/12/15 09:04 AM
60;61;42;02/12/15 09:05 AM
57;60;42;02/12/15 09:06 AM
55;60;42;02/12/15 09:07 AM
59;59;42;02/12/15 09:08 AM
58;58;42;02/12/15 09:09 AM
37;41;42;02/12/15 09:10 AM
0;1;42;02/12/15 09:11 AM
0;2;42;02/12/15 09:12 AM
0;0;42;02/12/15 09:13 AM
0;0;42;02/12/15 09:14 AM
0;2;42;02/12/15 09:15 AM
0;1;42;02/12/15 09:16 AM
0;2;42;02/12/15 09:17 AM
0;1;42;02/12/15 09:18 AM
0;0;42;02/12/15 09:19 AM
0;1;42;02/12/15 09:20 AM
0;0;42;02/12/15 09:21 AM
0;0;42;02/12/15 09:22 AM
0;0;42;02/12/15 09:23 AM
0;0;42;02/12/15 09:24 AM
0;0;42;02/12/15 09:25 AM
0;0;42;02/12/15 09:26 AM
0;3;42;02/12/15 09:27 AM
0;0;42;02/12/15 09:28 AM
0;1;42;02/12/15 09:29 AM
0;2;42;02/12/15 09:30 AM
0;2;42;02/12/15 09:31 AM
0;1;42;02/12/15 09:32 AM
0;0;42;02/12/15 09:33 AM
0;1;42;02/12/15 09:34 AM
0;2;42;02/12/15 09:35 AM
0;0;42;02/12/15 09:36 AM
0;0;42;02/12/15 09:37 AM
0;0;42;02/12/15 09:38 AM
0;0;42;02/12/15 09:39 AM
0;0;42;02/12/15 09:40 AM
0;0;42;02/12/15 09:41 AM
0;0;42;02/12/15 09:42 AM
0;0;42;02/12/15 09:43 AM
0;0;42;02/12/15 09:44 AM
0;0;42;02/12/15 09:45 AM
0;0;42;02/12/15 09:46 AM
0;0;42;02/12/15 09:47 AM
0;0;42;02/12/15 09:48 AM
0;0;42;02/12/15 09:49 AM
0;0;42;02/12/15 09:50 AM
0;0;42;02/12/15 09:51 AM
0;0;42;02/12/15 09:52 AM
0;0;42;02/12/15 09:53 AM
0;0;42;02/12/15 09:54 AM
0;0;42;02/12/15 09:55 AM
0;0;42;02/12/15 09:56 AM
0;0;42;02/12/15 09:57 AM
0;0;42;02/12/15 09:58 AM
0;0;42;02/12/15 09:59 AM
0;0;42;02/12/15 10:00 AM
0;0;42;02/12/15 10:01 AM
0;0;42;02/12/15 10:02 AM
0;0;42;02/12/15 10:03 AM
0;0;42;02/12/15 10:04 AM
0;0;42;02/12/15 10:05 AM
0;0;42;02/12/15 10:06 AM
0;0;42;02/12/15 10:07 AM
0;0;42;02/12/15 10:08 AM
0;0;42;02/12/15 10:09 AM
0;0;42;02/12/15 10:10 AM
0;0;42;02/12/15 10:11 AM
0;0;42;02/12/15 10:12 AM
